duplication_type	metric	young_gene	partner_gene	young_log2_expression	partner_log2_expression
PD	six_tissue_mean	Pbre1_04G042200	Pbre1_04G041600	2.9810422641952976	2.9719967150952322
PD	six_tissue_mean	Pbre1_03G085000	Pbre1_03G084600	0.010349233247990254	0.0
PD	six_tissue_mean	Pbre1_08G048200	Pbre1_08G047800	0.06159764942772323	0.0
PD	six_tissue_mean	Pbre1_04G294600	Pbre1_04G294000	4.136684056134967	5.1618484711659685
PD	six_tissue_mean	Pbre1_11G275200	Pbre1_11G274400	0.028143117085569373	2.5964648982004777
PD	six_tissue_mean	Pbre1_15G695600	Pbre1_15G695000	0.0	0.15766809591434477
PD	six_tissue_mean	Pbre1_01G147200	Pbre1_01G146600	0.292481990833166	0.8808923652820693
PD	six_tissue_mean	Pbre1_07G358600	Pbre1_07G359800	1.4767641087706034	1.918276374252296
PD	six_tissue_mean	Pbre1_17G487600	Pbre1_17G489000	2.4615006203005603	3.3090478791420255
PD	six_tissue_mean	Pbre1_05G269000	Pbre1_05G268200	0.0714714012719611	0.5725752317084983
PD	six_tissue_mean	Pbre1_14G010000	Pbre1_14G009600	0.0402179635448244	0.13094119043898864
PD	six_tissue_mean	Pbre1_04G185200	Pbre1_04G184200	2.4947727196270666	2.028916877585404
PD	six_tissue_mean	Pbre1_15G695400	Pbre1_15G694800	0.03413634614238265	0.10107337582812086
PD	six_tissue_mean	Pbre1_17G486200	Pbre1_17G485400	2.6788131622195075	4.407070450696501
PD	six_tissue_mean	Pbre1_16G145400	Pbre1_16G145000	3.1262024480721986	2.567299866807832
PD	six_tissue_mean	Pbre1_02G479800	Pbre1_02G479400	2.9499664319495835	4.007189310721903
PD	six_tissue_mean	Pbre1_01G432800	Pbre1_01G432200	5.447392191669368	1.4090713579371883
PD	six_tissue_mean	Pbre1_01G232800	Pbre1_01G232400	2.10708846290432	2.506215457278337
PD	six_tissue_mean	Pbre1_10G070400	Pbre1_10G069000	1.9834922542143965	4.277293525855521
PD	six_tissue_mean	Pbre1_17G486600	Pbre1_17G485800	1.4359903335904283	3.4952621825634695
PD	six_tissue_mean	Pbre1_11G389800	Pbre1_11G390200	0.0	3.0762974446917966
PD	six_tissue_mean	Pbre1_02G412800	Pbre1_02G412400	2.7706955156967426	0.153646468777184
PD	six_tissue_mean	Pbre1_02G380400	Pbre1_02G379600	0.02279626682004752	0.31270369911929885
PD	six_tissue_mean	Pbre1_03G217800	Pbre1_03G217400	0.08935758065842131	0.0
PD	six_tissue_mean	Pbre1_11G336800	Pbre1_11G335800	4.304895198260799	2.5504609367372537
PD	six_tissue_mean	Pbre1_05G402400	Pbre1_05G402000	2.4714962169874513	0.6503963339041814
PD	six_tissue_mean	Pbre1_11G034800	Pbre1_11G034200	0.22652599823262118	0.08496906798335699
PD	six_tissue_mean	Pbre1_04G335400	Pbre1_04G334800	3.852499647102383	1.6665083966969574
PD	six_tissue_mean	Pbre1_04G294200	Pbre1_04G294800	2.1860293017247323	2.358441556468236
PD	six_tissue_mean	Pbre1_10G200200	Pbre1_10G199200	0.0	0.0
PD	six_tissue_mean	Pbre1_17G159000	Pbre1_17G158600	0.09401891720101678	1.87056351008568
PD	six_tissue_mean	Pbre1_11G114000	Pbre1_11G113200	2.047734852721917	2.207051138131421
PD	six_tissue_mean	Pbre1_10G256200	Pbre1_10G255800	2.3650075563308883	1.8451053478873014
PD	six_tissue_mean	Pbre1_04G038600	Pbre1_04G037800	2.0020212418876113	2.1323727891581243
PD	six_tissue_mean	Pbre1_01G432600	Pbre1_01G432000	0.9994119819540224	7.341354676166893
PD	six_tissue_mean	Pbre1_15G630000	Pbre1_15G629600	2.791667398390927	4.542274571523247
PD	six_tissue_mean	Pbre1_01G326200	Pbre1_01G325600	3.404205169478554	2.4361384250973948
PD	six_tissue_mean	Pbre1_13G466000	Pbre1_13G465200	5.896697343951224	6.039528113177174
PD	six_tissue_mean	Pbre1_12G072800	Pbre1_12G072400	0.0	0.0
PD	six_tissue_mean	Pbre1_10G332200	Pbre1_10G331800	1.5037754587337704	2.848542789869342
PD	six_tissue_mean	Pbre1_05G299400	Pbre1_05G298200	2.2641325900119496	2.260728760786564
PD	six_tissue_mean	Pbre1_12G072600	Pbre1_12G072200	0.8894316174506647	2.3254057483324844
PD	six_tissue_mean	Pbre1_14G446200	Pbre1_14G445800	1.8299836775798246	0.1662723935212552
PD	six_tissue_mean	Pbre1_14G365800	Pbre1_14G364800	1.15796919646345	0.4540203826385226
PD	six_tissue_mean	Pbre1_01G369400	Pbre1_01G368800	5.265733994970716	3.2233997920392348
PD	six_tissue_mean	Pbre1_17G390000	Pbre1_17G389400	2.8813279185649847	1.1860988375030999
PD	six_tissue_mean	Pbre1_17G365800	Pbre1_17G365000	0.07559583682531035	0.7412450549696125
PD	six_tissue_mean	Pbre1_05G437800	Pbre1_05G437400	3.344972215018944	3.4266724317920594
PD	six_tissue_mean	Pbre1_11G255600	Pbre1_11G254600	0.43087828878373835	0.0
PD	six_tissue_mean	Pbre1_09G117200	Pbre1_09G116400	3.437961929835618	1.6815518882958036
PD	six_tissue_mean	Pbre1_05G109000	Pbre1_05G108400	0.3655816855900255	6.003153948193262
PD	six_tissue_mean	Pbre1_10G534800	Pbre1_10G534200	1.7848928369919315	4.773217968574164
PD	six_tissue_mean	Pbre1_17G283800	Pbre1_17G283200	2.1217367891971954	0.0028481925243969007
PD	six_tissue_mean	Pbre1_03G297600	Pbre1_03G296600	2.5057149847120255	3.361856747511759
PD	six_tissue_mean	Pbre1_13G069800	Pbre1_13G069200	0.10082541126515486	3.207966155549747
PD	six_tissue_mean	Pbre1_10G372800	Pbre1_10G372200	4.711735519306754	3.224269125388368
PD	six_tissue_mean	Pbre1_08G203000	Pbre1_08G202600	0.669787080155058	0.013110610286109903
PD	six_tissue_mean	Pbre1_06G281400	Pbre1_06G282600	0.2809349404128692	0.6121083720531665
PD	six_tissue_mean	Pbre1_07G407800	Pbre1_07G407400	1.624668266498488	2.1797968008559465
PD	six_tissue_mean	Pbre1_04G342600	Pbre1_04G342200	0.010041715626346152	0.7717164444684075
PD	six_tissue_mean	Pbre1_12G250200	Pbre1_12G249600	0.3810186233650027	1.7754828987981732
PD	six_tissue_mean	Pbre1_11G378000	Pbre1_11G377600	2.8157789082873514	0.0
PD	six_tissue_mean	Pbre1_03G413400	Pbre1_03G413000	0.3357290579409109	0.3458887343016554
PD	six_tissue_mean	Pbre1_02G159800	Pbre1_02G159400	1.1785387347781549	0.0
PD	six_tissue_mean	Pbre1_04G310000	Pbre1_04G309000	0.6473891178642635	1.5036598860974957
PD	six_tissue_mean	Pbre1_06G311600	Pbre1_06G311200	3.0536087197719	3.3153978142932017
PD	six_tissue_mean	Pbre1_04G183400	Pbre1_04G183000	1.5278924841041222	2.103442023394935
PD	six_tissue_mean	Pbre1_07G393200	Pbre1_07G392400	0.9584717637103101	0.06943225179078426
PD	six_tissue_mean	Pbre1_08G209200	Pbre1_08G208600	0.051400874121699025	0.009164882830360398
PD	six_tissue_mean	Pbre1_14G325000	Pbre1_14G324600	4.146033384740402	3.5992884712980646
PD	six_tissue_mean	Pbre1_02G378400	Pbre1_02G377400	0.173125087633154	1.333394058938673
PD	six_tissue_mean	Pbre1_07G036200	Pbre1_07G035800	0.9497582766691605	5.113151800712232
PD	six_tissue_mean	Pbre1_11G116000	Pbre1_11G115200	3.5056558799828084	1.88581876236904
PD	six_tissue_mean	Pbre1_08G173600	Pbre1_08G172600	1.1651145257761235	3.475755865510352
PD	six_tissue_mean	Pbre1_15G692800	Pbre1_15G693800	0.0	3.3902226667439073
PD	six_tissue_mean	Pbre1_01G233000	Pbre1_01G232600	2.860228057600209	3.705164161743097
PD	six_tissue_mean	Pbre1_16G488800	Pbre1_16G488400	0.32049642363521147	0.1506965744742986
PD	six_tissue_mean	Pbre1_08G333400	Pbre1_08G332800	0.8421516506137477	0.41718587515226085
PD	six_tissue_mean	Pbre1_09G281800	Pbre1_09G282200	1.0650097369645102	2.508404480637406
PD	six_tissue_mean	Pbre1_05G123600	Pbre1_05G123200	2.668612347040813	1.2166657310315223
PD	six_tissue_mean	Pbre1_04G305000	Pbre1_04G304400	1.6310405493128137	1.495865769130474
PD	six_tissue_mean	Pbre1_08G056800	Pbre1_08G056200	0.8024535335493005	3.3733066472448936
PD	six_tissue_mean	Pbre1_07G393400	Pbre1_07G392600	2.457191385839062	0.5028567270462926
PD	six_tissue_mean	Pbre1_05G039600	Pbre1_05G038600	2.9287968302259584	2.727678460738128
PD	six_tissue_mean	Pbre1_02G062400	Pbre1_02G060800	1.0805596613464394	0.5407634776468369
PD	six_tissue_mean	Pbre1_10G537600	Pbre1_10G537000	3.2123099053657294	3.7782819886401384
PD	six_tissue_mean	Pbre1_08G036800	Pbre1_08G037200	3.0348215247393027	4.216168017887664
PD	six_tissue_mean	Pbre1_17G211200	Pbre1_17G210400	2.353764831317406	6.679697627442405
PD	six_tissue_mean	Pbre1_14G201800	Pbre1_14G201400	0.07865537359382732	0.07335113836356617
PD	six_tissue_mean	Pbre1_09G281800	Pbre1_09G280800	1.0650097369645102	0.6834620113485039
PD	six_tissue_mean	Pbre1_14G082800	Pbre1_14G084000	5.562220552086014	6.415628297165445
PD	six_tissue_mean	Pbre1_08G257600	Pbre1_08G257200	1.1891921114122492	2.9153767833932296
PD	six_tissue_mean	Pbre1_05G541800	Pbre1_05G541400	7.508381535186992	5.910121897253227
PD	six_tissue_mean	Pbre1_07G016200	Pbre1_07G015600	7.879372779462883	7.542837709920292
PD	six_tissue_mean	Pbre1_15G733800	Pbre1_15G733000	3.581053919308754	2.16194017725255
PD	six_tissue_mean	Pbre1_08G340800	Pbre1_08G340400	1.0372638962420873	0.8248065416940876
PD	six_tissue_mean	Pbre1_05G575200	Pbre1_05G574600	5.773808734437661	1.8314003165369228
PD	six_tissue_mean	Pbre1_03G037200	Pbre1_03G037600	3.349081320510473	1.8120937348366557
PD	six_tissue_mean	Pbre1_09G199000	Pbre1_09G198400	0.01737963773905227	0.06695690073602913
PD	six_tissue_mean	Pbre1_04G017000	Pbre1_04G016600	0.6560409516324744	0.2658873178576836
PD	six_tissue_mean	Pbre1_13G097200	Pbre1_13G096800	1.0535872893651412	1.1189445047421607
PD	six_tissue_mean	Pbre1_02G178200	Pbre1_02G177800	3.6049657110857503	5.567413763465138
PD	six_tissue_mean	Pbre1_11G295400	Pbre1_11G297200	1.6342094279829822	1.4312552194883863
PD	six_tissue_mean	Pbre1_03G410400	Pbre1_03G410000	2.359977492524039	2.486214598344645
PD	six_tissue_mean	Pbre1_08G183400	Pbre1_08G183000	0.0	3.657581168267371
PD	six_tissue_mean	Pbre1_02G218800	Pbre1_02G218200	0.6757888380532557	4.213591300803756
PD	six_tissue_mean	Pbre1_14G127200	Pbre1_14G126800	3.2861820991367487	3.0800771716203843
PD	six_tissue_mean	Pbre1_09G158000	Pbre1_09G157600	0.06926312830731225	0.0755753009946468
PD	six_tissue_mean	Pbre1_15G298600	Pbre1_15G298200	2.6410041845705816	2.262947741341215
PD	six_tissue_mean	Pbre1_10G041800	Pbre1_10G041400	0.637047246532959	2.0889648946742727
PD	six_tissue_mean	Pbre1_11G082600	Pbre1_11G082000	3.2704795560160687	1.1504137750373618
PD	six_tissue_mean	Pbre1_09G114200	Pbre1_09G113800	0.06360049924642902	0.7032495695439693
PD	six_tissue_mean	Pbre1_12G364000	Pbre1_12G363600	0.4788156663583799	0.3320305552141789
PD	six_tissue_mean	Pbre1_06G231000	Pbre1_06G230600	0.9319443446092504	0.06065339587188465
PD	six_tissue_mean	Pbre1_09G425800	Pbre1_09G425200	0.14981235764763648	0.04378030421734216
PD	six_tissue_mean	Pbre1_17G462800	Pbre1_17G462200	1.9590449785495392	3.106333549618491
PD	six_tissue_mean	Pbre1_14G108000	Pbre1_14G107600	7.246296284500266	9.206544381551662
PD	six_tissue_mean	Pbre1_05G227600	Pbre1_05G226800	2.8127297909630085	2.973619448625451
PD	six_tissue_mean	Pbre1_16G326200	Pbre1_16G325800	0.6989143903342093	2.423727542017794
PD	six_tissue_mean	Pbre1_09G468400	Pbre1_09G467800	1.0148732370232036	1.3957474143576576
PD	six_tissue_mean	Pbre1_07G345800	Pbre1_07G345400	3.6714042881387425	1.0232053096117926
PD	six_tissue_mean	Pbre1_15G128000	Pbre1_15G127400	1.5503944015975366	5.004000923967634
PD	six_tissue_mean	Pbre1_02G016000	Pbre1_02G015600	5.896780775721669	4.168359041484601
PD	six_tissue_mean	Pbre1_13G353800	Pbre1_13G352800	4.446670272478092	5.039487141998707
PD	six_tissue_mean	Pbre1_10G080400	Pbre1_10G079800	1.097402242456732	2.4255832390847774
PD	six_tissue_mean	Pbre1_02G034400	Pbre1_02G032800	0.004431637816457043	0.006822697208402758
PD	six_tissue_mean	Pbre1_02G443800	Pbre1_02G443000	0.747209352435597	1.3520401996887612
PD	six_tissue_mean	Pbre1_02G034800	Pbre1_02G033800	5.8219168351837425	2.828459831726125
PD	six_tissue_mean	Pbre1_07G049200	Pbre1_07G048400	3.5332948008807508	3.5866308941106935
PD	six_tissue_mean	Pbre1_17G101200	Pbre1_17G100600	0.0	0.0
PD	six_tissue_mean	Pbre1_15G526000	Pbre1_15G525400	3.9384942602145196	0.0
PD	six_tissue_mean	Pbre1_01G147000	Pbre1_01G146400	3.4573375360043013	3.391704307423655
PD	six_tissue_mean	Pbre1_11G423800	Pbre1_11G423200	2.4522841437516076	0.15375130154501576
PD	six_tissue_mean	Pbre1_15G298800	Pbre1_15G298000	0.3119326049713798	1.2662322394742969
PD	six_tissue_mean	Pbre1_09G109800	Pbre1_09G109400	1.3948815827139873	0.9270411996653682
PD	six_tissue_mean	Pbre1_05G199000	Pbre1_05G198000	6.6480183688745615	3.648141950852388
PD	six_tissue_mean	Pbre1_04G042400	Pbre1_04G041800	6.13780112404576	6.124874887807869
PD	six_tissue_mean	Pbre1_13G464200	Pbre1_13G463200	4.691161709091159	5.476217549525754
PD	six_tissue_mean	Pbre1_17G487800	Pbre1_17G489600	2.0449206798070314	3.406752908597884
PD	six_tissue_mean	Pbre1_10G531600	Pbre1_10G531200	2.798999415078254	1.5222603508707224
PD	six_tissue_mean	Pbre1_07G042600	Pbre1_07G043800	0.05146932228470146	0.03227014707594437
PD	six_tissue_mean	Pbre1_14G407400	Pbre1_14G407000	0.045505877603653974	0.07410874344979511
PD	six_tissue_mean	Pbre1_10G573400	Pbre1_10G573000	1.6204662981575508	1.535988557923156
PD	six_tissue_mean	Pbre1_02G271600	Pbre1_02G271200	5.915762257910505	9.456395435325252
PD	six_tissue_mean	Pbre1_04G038000	Pbre1_04G037600	0.10276852662071576	1.2439754992709553
PD	six_tissue_mean	Pbre1_11G517600	Pbre1_11G517000	0.5305695380687342	2.4843549704064567
PD	six_tissue_mean	Pbre1_05G198600	Pbre1_05G197600	0.0	0.0
PD	six_tissue_mean	Pbre1_08G133400	Pbre1_08G132600	2.651474207360478	0.21190931443529135
PD	six_tissue_mean	Pbre1_10G377200	Pbre1_10G376400	0.7199173449242106	0.13819672516513173
PD	six_tissue_mean	Pbre1_13G070000	Pbre1_13G069400	1.58634762432002	2.683245536968003
PD	six_tissue_mean	Pbre1_08G035800	Pbre1_08G035000	0.3257895376738601	1.5240363365474734
PD	six_tissue_mean	Pbre1_14G366000	Pbre1_14G365000	1.6676239171786054	2.0995429270827466
PD	six_tissue_mean	Pbre1_17G210800	Pbre1_17G210200	0.6535114863039538	1.355090427441476
PD	six_tissue_mean	Pbre1_10G264000	Pbre1_10G265400	0.6621044542823509	0.790828465870843
PD	six_tissue_mean	Pbre1_09G042400	Pbre1_09G041600	1.1278114322094532	1.0887260888844414
PD	six_tissue_mean	Pbre1_09G183800	Pbre1_09G183200	3.9010229083945758	3.498986241761527
PD	six_tissue_mean	Pbre1_17G280800	Pbre1_17G280200	2.1796754274609285	3.0552645011355755
PD	six_tissue_mean	Pbre1_05G413000	Pbre1_05G412600	2.70334323305893	1.1516712714961823
PD	six_tissue_mean	Pbre1_07G241200	Pbre1_07G240600	2.0779362604051856	2.3928387139957303
PD	six_tissue_mean	Pbre1_01G196000	Pbre1_01G195400	1.6473064497757905	1.1245074680558511
PD	six_tissue_mean	Pbre1_14G213200	Pbre1_14G212200	5.2593169098093195	6.121628526601628
PD	six_tissue_mean	Pbre1_06G031800	Pbre1_06G033000	0.30028795299170713	1.269184491792968
PD	six_tissue_mean	Pbre1_08G036800	Pbre1_08G036400	3.0348215247393027	2.965399576250978
PD	six_tissue_mean	Pbre1_17G417800	Pbre1_17G417200	3.7745665409751354	4.807714391721893
PD	six_tissue_mean	Pbre1_04G397400	Pbre1_04G397000	4.232319867026315	0.26757794472254925
PD	six_tissue_mean	Pbre1_10G373000	Pbre1_10G372600	0.5555783034162484	3.9293530897288838
PD	six_tissue_mean	Pbre1_14G099000	Pbre1_14G098600	0.6253220856490749	3.2207043568628495
PD	six_tissue_mean	Pbre1_07G135200	Pbre1_07G134600	5.63445328035406	4.805872959910621
PD	six_tissue_mean	Pbre1_04G017200	Pbre1_04G016800	3.88641333354902	4.47426419244076
PD	six_tissue_mean	Pbre1_01G432400	Pbre1_01G431800	4.07857955053375	5.582136565974078
PD	six_tissue_mean	Pbre1_15G745200	Pbre1_15G744600	0.28941015013328214	2.3930764928425012
PD	six_tissue_mean	Pbre1_10G366800	Pbre1_10G365800	0.05833312199248662	2.8535491674106632
PD	six_tissue_mean	Pbre1_09G114200	Pbre1_09G113600	0.06360049924642902	0.8212252900643362
PD	six_tissue_mean	Pbre1_17G487200	Pbre1_17G486400	3.5398176465138165	3.0988751848327083
PD	six_tissue_mean	Pbre1_13G042400	Pbre1_13G042000	10.58032194009195	5.974106235046171
PD	six_tissue_mean	Pbre1_11G123600	Pbre1_11G123200	1.6638360615884418	4.0433716732779645
PD	six_tissue_mean	Pbre1_15G258000	Pbre1_15G257600	3.821524900824789	4.246705843570774
PD	six_tissue_mean	Pbre1_01G306000	Pbre1_01G304600	0.0349589438648848	0.0
PD	six_tissue_mean	Pbre1_09G194600	Pbre1_09G194200	0.017762787176875655	0.09397746526334487
PD	six_tissue_mean	Pbre1_09G232600	Pbre1_09G232200	0.32269905744231225	0.09726850921062025
PD	six_tissue_mean	Pbre1_12G286800	Pbre1_12G286400	0.9356308494626552	1.3673304310299106
PD	six_tissue_mean	Pbre1_11G112800	Pbre1_11G112400	2.3612408185378633	1.8905115460228799
PD	six_tissue_mean	Pbre1_09G314600	Pbre1_09G313800	2.8649556739481565	1.0768769227543766
PD	six_tissue_mean	Pbre1_09G211000	Pbre1_09G209800	0.2928787107789975	0.18213354221674227
PD	six_tissue_mean	Pbre1_10G115400	Pbre1_10G115000	6.0576106890761565	5.278112718837303
PD	six_tissue_mean	Pbre1_13G278200	Pbre1_13G277800	5.153708855999295	4.137018048969555
PD	six_tissue_mean	Pbre1_08G082600	Pbre1_08G082200	0.7528177991531366	0.08002906162991018
PD	six_tissue_mean	Pbre1_01G306200	Pbre1_01G305200	1.4255620694042692	0.18626072240992037
PD	six_tissue_mean	Pbre1_04G131200	Pbre1_04G130600	3.8185396746008777	0.0
PD	six_tissue_mean	Pbre1_10G148400	Pbre1_10G147800	4.445597425232467	5.125390924483838
PD	six_tissue_mean	Pbre1_07G187400	Pbre1_07G186800	4.16033158060073	4.654453681353554
PD	six_tissue_mean	Pbre1_07G016600	Pbre1_07G015800	1.895148712725609	0.0
PD	six_tissue_mean	Pbre1_03G162600	Pbre1_03G162000	1.1663227471291773	4.502622752253199
PD	six_tissue_mean	Pbre1_16G100200	Pbre1_16G099600	1.6995260179440927	1.3932661750864446
PD	six_tissue_mean	Pbre1_13G275600	Pbre1_13G275200	3.9494175672582537	2.8769116303066813
PD	six_tissue_mean	Pbre1_09G157800	Pbre1_09G157400	0.0	0.0
PD	six_tissue_mean	Pbre1_16G391800	Pbre1_16G391400	0.9251538021081545	0.44286460425256313
PD	six_tissue_mean	Pbre1_11G201000	Pbre1_11G200600	0.7289173299203561	0.9797533140920247
PD	six_tissue_mean	Pbre1_11G390600	Pbre1_11G390000	0.8201796433330405	0.023914617976761518
PD	six_tissue_mean	Pbre1_13G072000	Pbre1_13G071600	0.13612662327272168	0.07966801490562919
PD	six_tissue_mean	Pbre1_01G141400	Pbre1_01G140600	3.5444689619061185	3.2941260187737185
PD	six_tissue_mean	Pbre1_10G308200	Pbre1_10G307800	3.871512089472568	4.542576356971722
PD	six_tissue_mean	Pbre1_01G132800	Pbre1_01G134000	5.169864159839384	0.7066006872142356
PD	six_tissue_mean	Pbre1_07G049600	Pbre1_07G048800	0.9506651149152132	1.7625411621600984
TRD	15DAF	Pbre1_15G599400	Pbre1_15G007000	6.2038914014182795	5.538050271432395
TRD	15DAF	Pbre1_05G141000	Pbre1_05G198000	4.602733956872352	2.163711900488266
TRD	15DAF	Pbre1_06G329200	Pbre1_17G029600	0.450411554819363	4.743019946317176
TRD	15DAF	Pbre1_12G173000	Pbre1_10G578400	3.191566440612698	0.16240212501028733
TRD	15DAF	Pbre1_13G349000	Pbre1_13G258800	0.0	6.917847568299993
TRD	15DAF	Pbre1_05G310800	Pbre1_05G141400	0.0	0.02565536230145836
TRD	15DAF	Pbre1_15G338000	Pbre1_02G088600	0.7135251444816005	0.0
TRD	15DAF	Pbre1_08G176200	Pbre1_08G186000	0.024705481146637107	0.5281692084829729
TRD	15DAF	Pbre1_15G780200	Pbre1_08G410800	1.2392849924179967	4.680065560057197
TRD	15DAF	Pbre1_15G202000	Pbre1_06G074800	4.686685292370541	4.929959775592309
TRD	15DAF	Pbre1_07G078000	Pbre1_15G755600	0.05717574409045669	3.3608562822911967
TRD	15DAF	Pbre1_09G393000	Pbre1_12G017400	0.0	0.09596626598464815
TRD	15DAF	Pbre1_16G401400	Pbre1_06G273800	0.06399572141958695	0.7612818687675349
TRD	15DAF	Pbre1_09G394800	Pbre1_17G411600	0.0	4.28594701080615
TRD	15DAF	Pbre1_17G502800	Pbre1_13G471000	0.10388029339586695	0.0
TRD	15DAF	Pbre1_11G085200	Pbre1_05G477800	0.11360449408232036	4.132752357148179
TRD	15DAF	Pbre1_10G446600	Pbre1_05G472800	0.6969063407616229	5.653103538130792
TRD	15DAF	Pbre1_16G369200	Pbre1_16G057200	0.0	4.050165667962307
TRD	15DAF	Pbre1_11G274800	Pbre1_04G293400	0.0	4.136418881620083
TRD	15DAF	Pbre1_17G251400	Pbre1_09G259200	1.1624620669177204	3.2139951435280745
TRD	15DAF	Pbre1_01G365600	Pbre1_07G439800	0.16514915846229647	0.13044725537145618
TRD	15DAF	Pbre1_17G264600	Pbre1_08G043200	0.0	0.0950089040870109
TRD	15DAF	Pbre1_09G256200	Pbre1_17G107800	0.0	3.542796637927562
TRD	15DAF	Pbre1_04G139200	Pbre1_05G172600	2.1954713875857186	4.968008474598569
TRD	15DAF	Pbre1_06G331200	Pbre1_14G368800	3.35534151073065	7.827616899805494
TRD	15DAF	Pbre1_02G354800	Pbre1_02G102800	0.4968335216077889	8.931085295519
TRD	15DAF	Pbre1_11G183000	Pbre1_17G140200	0.0	0.0
TRD	15DAF	Pbre1_16G036000	Pbre1_02G505200	0.0	4.288486287472064
TRD	15DAF	Pbre1_10G205600	Pbre1_09G282200	5.960061446356421	4.5569859075798655
TRD	15DAF	Pbre1_06G144200	Pbre1_09G289600	2.0036195057444113	2.7920563402530925
TRD	15DAF	Pbre1_14G197600	Pbre1_05G324400	0.13310841979615096	6.238372770377456
TRD	15DAF	Pbre1_17G503000	Pbre1_16G372600	1.7490575095892238	5.297369577668407
TRD	15DAF	Pbre1_12G119800	Pbre1_13G471000	0.0	0.0
TRD	15DAF	Pbre1_16G435200	Pbre1_16G480000	0.2798836899861186	3.6722072805243355
TRD	15DAF	Pbre1_08G177000	Pbre1_08G185800	0.13732251974522552	3.923217842372953
TRD	15DAF	Pbre1_03G412400	Pbre1_02G006400	0.31418721516528697	5.88169116799261
TRD	15DAF	Pbre1_05G107200	Pbre1_09G209800	0.18516119626012623	0.012724554805735994
TRD	15DAF	Pbre1_12G012200	Pbre1_16G102400	2.1022150098241466	3.0146114914382975
TRD	15DAF	Pbre1_10G182200	Pbre1_07G392400	0.0	0.0
TRD	15DAF	Pbre1_13G445800	Pbre1_05G429600	0.0	0.0
TRD	15DAF	Pbre1_15G599800	Pbre1_15G007200	0.0	0.06433794511549142
TRD	15DAF	Pbre1_10G161600	Pbre1_06G112400	0.0	0.0
TRD	15DAF	Pbre1_14G110200	Pbre1_11G507600	0.0	4.739748914005616
TRD	15DAF	Pbre1_10G061400	Pbre1_15G762200	0.08415136827463791	4.507903202879202
TRD	15DAF	Pbre1_07G475600	Pbre1_16G353200	3.1447646007111096	0.40280511305707345
TRD	15DAF	Pbre1_14G217600	Pbre1_15G539000	0.0	3.7282676395383807
TRD	15DAF	Pbre1_16G436000	Pbre1_16G481000	0.0	4.5498300635243005
TRD	15DAF	Pbre1_15G627000	Pbre1_02G001600	0.0	4.08448204144124
TRD	15DAF	Pbre1_15G422000	Pbre1_08G124200	0.0	4.9196484696454705
TRD	15DAF	Pbre1_11G020600	Pbre1_05G531200	0.0	3.5061224281502366
TRD	15DAF	Pbre1_11G247000	Pbre1_13G471000	0.08473917929275222	0.0
TRD	15DAF	Pbre1_10G282800	Pbre1_01G328200	0.0	0.0
TRD	15DAF	Pbre1_17G319400	Pbre1_11G382600	0.0	0.3328144671870497
TRD	15DAF	Pbre1_15G344000	Pbre1_12G350200	0.5137514683119928	2.1596101348880548
TRD	15DAF	Pbre1_01G084000	Pbre1_07G157200	0.06641851799126938	4.382347348412815
TRD	15DAF	Pbre1_01G044400	Pbre1_15G607800	1.4169121450156426	4.667345704594824
TRD	15DAF	Pbre1_12G292000	Pbre1_04G029200	6.861697337786095	7.734337519480381
TRD	15DAF	Pbre1_02G259400	Pbre1_10G594000	0.0	5.528709455933208
TRD	15DAF	Pbre1_16G228000	Pbre1_10G113400	2.439278977176743	3.559510290351446
TRD	15DAF	Pbre1_13G460400	Pbre1_07G437000	5.057054234867171	7.198668841959654
TRD	15DAF	Pbre1_16G435400	Pbre1_16G480000	0.0	3.6722072805243355
TRD	15DAF	Pbre1_17G488600	Pbre1_17G492800	0.7987979089068976	0.9922789913982067
TRD	15DAF	Pbre1_16G370400	Pbre1_01G239400	0.1606594987994573	6.99193974195144
TRD	15DAF	Pbre1_08G234200	Pbre1_08G082200	0.0753450515041668	0.012178181259428981
TRD	15DAF	Pbre1_17G309800	Pbre1_06G033000	0.1564432170307463	2.208656153875159
TRD	15DAF	Pbre1_17G427400	Pbre1_04G415200	0.0	3.5696448075924185
TRD	15DAF	Pbre1_14G346200	Pbre1_14G342200	0.1804101455043721	2.5108857328434375
TRD	15DAF	Pbre1_05G152400	Pbre1_06G112400	0.0	0.0
TRD	15DAF	Pbre1_08G294400	Pbre1_15G197600	0.35048027410145804	2.6870270848031828
TRD	15DAF	Pbre1_07G241000	Pbre1_07G157200	0.35244215941475177	4.382347348412815
TRD	15DAF	Pbre1_03G362800	Pbre1_02G023800	0.0	3.9504211945099335
TRD	15DAF	Pbre1_17G326600	Pbre1_08G018800	2.216937183241209	5.78727716897004
TRD	15DAF	Pbre1_12G191800	Pbre1_12G286400	1.3577816915339063	0.9370686340038544
TRD	15DAF	Pbre1_07G288400	Pbre1_08G201800	0.04781056969820971	2.066105038483415
TRD	15DAF	Pbre1_09G233200	Pbre1_17G228000	3.771651940166798	6.583052325752115
TRD	15DAF	Pbre1_14G346000	Pbre1_14G342400	1.817583966558268	4.946494227521079
TRD	15DAF	Pbre1_09G392800	Pbre1_12G017600	0.0	3.357122791784222
TRD	15DAF	Pbre1_08G084600	Pbre1_05G292200	0.0	6.583188970025119
